Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,London,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
,492,*,*,0.8,*,*,-,*,*,0.8,*,*,0.8,,,,,,,,,,,,,
,493,15.7,33.7,49.3,3.8,4.9,8.7,19.5,38.5,58.0,19.5,39.7,59.2,,,,,,,,,,,,,
,494,*,*,8.2,*,*,3.0,*,*,11.2,*,*,12.4,,,,,,,,,,,,,
,495,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
50,,*,*,2.4,*,*,0.2,*,*,2.6,*,*,2.6,,,,,,,,,,,,,
,501,-,*,*,-,*,*,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
,502,-,1.9,1.9,-,0.1,0.1,-,2.0,2.0,-,2.0,2.0,,,,,,,,,,,,,
,503,*,*,*,*,*,*,*,*,0.3,*,*,0.3,,,,,,,,,,,,,
,504,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
51,,-,24.1,24.1,-,9.9,9.9,-,34.0,34.0,-,34.0,34.0,,,,,,,,,,,,,
,511,-,23.8,23.8,-,9.8,9.8,-,33.7,33.7,-,33.7,33.7,,,,,,,,,,,,,
,512,-,0.2,0.2,-,-,-,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
52,,1.7,52.3,54.0,0.2,4.4,4.7,1.9,56.8,58.7,1.9,57.6,59.5,,,,,,,,,,,,,
,521,-,7.9,8.0,-,0.7,0.7,-,8.6,8.7,-,8.8,8.8,,,,,,,,,,,,,
,522,1.7,44.4,46.0,0.2,3.8,4.0,1.9,48.1,50.0,1.9,48.8,50.7,,,,,,,,,,,,,
53,,*,*,33.4,*,*,3.8,*,*,37.3,*,*,37.3,,,,,,,,,,,,,
,531,*,*,22.0,*,*,2.2,*,*,24.1,*,*,24.1,,,,,,,,,,,,,
,532,*,*,11.5,*,*,1.7,*,*,13.2,*,*,13.2,,,,,,,,,,,,,
