Table 5 -Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,East of England,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
,465,-,8.2,8.2,-,1.5,1.5,-,9.7,9.7,-,10.5,10.5,,,,,,,,,,,,,
,466,-,23.4,23.4,-,3.2,3.2,-,26.7,26.7,-,28.1,28.1,,,,,,,,,,,,,
,467,-,21.2,21.2,-,2.1,2.1,-,23.3,23.3,-,24.6,24.6,,,,,,,,,,,,,
,469,-,5.5,5.5,-,1.4,1.4,-,6.9,6.9,-,8.2,8.2,,,,,,,,,,,,,
47,,-,122.3,122.3,-,156.2,156.2,-,278.5,278.5,-,295.1,295.1,,,,,,,,,,,,,
,471,*,*,49.8,*,*,80.1,*,*,129.9,*,*,134.0,,,,,,,,,,,,,
,472,-,4.1,4.1,-,4.6,4.6,-,8.6,8.6,-,10.9,10.9,,,,,,,,,,,,,
,473,-,1.3,1.3,-,1.7,1.7,-,3.0,3.0,-,3.0,3.0,,,,,,,,,,,,,
,474,-,3.3,3.3,-,1.5,1.5,-,4.8,4.8,-,5.3,5.3,,,,,,,,,,,,,
,475,-,16.0,16.0,-,9.2,9.2,-,25.2,25.2,-,26.5,26.5,,,,,,,,,,,,,
,476,*,*,4.8,*,*,5.7,*,*,10.5,*,*,11.2,,,,,,,,,,,,,
,477,*,*,33.1,*,*,51.8,*,*,84.8,*,*,90.7,,,,,,,,,,,,,
,478,*,*,0.2,*,*,0.2,-,0.4,0.4,-,0.5,0.5,,,,,,,,,,,,,
,479,-,9.8,9.8,-,1.5,1.5,-,11.3,11.3,-,13.1,13.1,,,,,,,,,,,,,
49,,1.1,31.6,32.7,0.5,7.4,7.9,1.5,39.0,40.5,1.5,43.3,44.8,,,,,,,,,,,,,
,491,*,*,2.0,*,*,0.1,*,*,2.1,*,*,2.1,,,,,,,,,,,,,
,492,*,*,*,*,*,*,*,*,*,*,*,0.5,,,,,,,,,,,,,
,493,1.0,11.3,12.3,0.5,3.7,4.1,1.5,14.9,16.4,1.5,16.7,18.1,,,,,,,,,,,,,
,494,-,17.9,17.9,-,3.7,3.7,-,21.5,21.5,-,24.1,24.1,,,,,,,,,,,,,
,495,*,*,*,*,*,*,*,*,*,*,*,0.1,,,,,,,,,,,,,
50,,-,1.0,1.0,-,0.2,0.2,-,1.2,1.2,-,1.3,1.3,,,,,,,,,,,,,
,501,-,0.4,0.4,-,0.1,0.1,-,0.5,0.5,-,0.5,0.5,,,,,,,,,,,,,
,502,-,0.4,0.4,-,0.1,0.1,-,0.5,0.5,-,0.6,0.6,,,,,,,,,,,,,
,503,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,504,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
51,,-,3.6,3.6,-,0.6,0.6,-,4.2,4.2,-,4.2,4.2,,,,,,,,,,,,,
,511,-,3.5,3.5,-,0.5,0.5,-,4.0,4.0,-,4.0,4.0,,,,,,,,,,,,,
,512,-,-,-,-,0.1,0.1,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
52,,1.0,33.8,34.8,0.2,3.5,3.6,1.2,37.2,38.4,1.2,38.2,39.4,,,,,,,,,,,,,
,521,*,*,17.7,*,*,1.2,*,*,19.0,*,*,19.7,,,,,,,,,,,,,
,522,*,*,17.1,*,*,2.4,*,*,19.5,*,*,19.6,,,,,,,,,,,,,
53,,14.2,7.2,21.4,1.8,5.5,7.3,16.0,12.7,28.7,16.0,14.6,30.6,,,,,,,,,,,,,
,531,*,*,14.3,*,*,1.8,*,*,16.1,*,*,16.1,,,,,,,,,,,,,
,532,-,*,7.2,-,*,5.4,-,*,12.6,-,*,14.5,,,,,,,,,,,,,
55,,*,*,15.1,*,*,14.2,*,*,29.3,*,*,30.8,,,,,,,,,,,,,
,551,*,*,11.2,*,*,10.6,*,*,21.8,*,*,23.0,,,,,,,,,,,,,
,552,*,*,2.0,*,*,1.9,*,*,4.0,*,*,4.1,,,,,,,,,,,,,
,553,*,*,1.7,*,*,1.5,*,*,3.2,*,*,3.3,,,,,,,,,,,,,
,559,-,0.2,0.2,-,0.2,0.2,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
56,,*,*,40.6,*,*,67.3,*,*,107.9,*,*,116.1,,,,,,,,,,,,,
,561,-,20.7,20.7,-,27.2,27.2,-,47.9,47.9,-,51.4,51.4,,,,,,,,,,,,,
,562,*,*,5.3,*,*,12.2,*,*,17.5,*,*,18.1,,,,,,,,,,,,,
,563,-,14.6,14.6,-,27.9,27.9,-,42.5,42.5,-,46.6,46.6,,,,,,,,,,,,,
58,,-,6.9,6.9,-,4.1,4.1,-,11.0,11.0,-,12.0,12.0,,,,,,,,,,,,,
,581,-,6.6,6.6,-,4.0,4.0,-,10.6,10.6,-,11.4,11.4,,,,,,,,,,,,,
,582,-,0.3,0.3,-,0.1,0.1,-,0.4,0.4,-,0.6,0.6,,,,,,,,,,,,,
59,,*,*,1.4,*,*,1.7,*,*,3.1,*,*,4.4,,,,,,,,,,,,,
,591,*,*,1.3,*,*,1.6,*,*,2.8,*,*,4.0,,,,,,,,,,,,,
,592,-,0.1,0.1,-,0.1,0.1,-,0.2,0.2,-,0.4,0.4,,,,,,,,,,,,,
60,,-,0.5,0.5,-,-,-,-,0.5,0.5,-,0.6,0.6,,,,,,,,,,,,,
,601,-,*,*,-,*,*,-,0.3,0.3,-,0.4,0.4,,,,,,,,,,,,,
,602,-,*,*,-,*,*,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
61,,*,*,14.6,*,*,1.1,*,*,15.7,*,*,15.9,,,,,,,,,,,,,
,611,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,612,-,0.2,0.2,-,-,-,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
,613,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,619,*,*,12.2,*,*,0.9,*,*,13.1,*,*,13.3,,,,,,,,,,,,,
62,,*,*,28.3,*,*,6.8,*,*,35.1,*,*,40.6,,,,,,,,,,,,,
,620,*,*,28.3,*,*,6.8,*,*,35.1,*,*,40.6,,,,,,,,,,,,,
63,,*,*,1.2,*,*,0.3,*,*,1.5,*,*,1.7,,,,,,,,,,,,,
,631,*,*,1.0,*,*,0.2,*,*,1.2,*,*,1.3,,,,,,,,,,,,,
,639,*,*,0.3,*,*,0.1,*,*,0.4,*,*,0.4,,,,,,,,,,,,,
64,,6.8,10.3,17.1,1.6,3.5,5.1,8.4,13.7,22.2,8.4,15.5,23.9,,,,,,,,,,,,,
,641,*,*,13.9,*,*,4.5,*,*,18.4,*,*,18.6,,,,,,,,,,,,,
,642,-,0.2,0.2,-,0.1,0.1,-,0.3,0.3,-,0.6,0.6,,,,,,,,,,,,,
,643,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.2,0.2,,,,,,,,,,,,,
