Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Northern Ireland,,,,,,,,,Reference year 2010 Thousands ,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,
,801,-,*,*,-,*,*,-,*,*,-,*,*,
,802,-,*,*,-,*,*,-,*,*,-,*,*,
,803,-,-,-,-,-,-,-,-,-,-,-,-,
81,,0.3,5.4,5.7,-,5.6,5.6,0.3,11.0,11.3,0.3,12.1,12.5,
,811,-,0.9,0.9,-,0.2,0.2,-,1.1,1.1,-,1.1,1.1,
,812,0.2,3.0,3.2,-,5.1,5.1,0.2,8.1,8.3,0.2,8.2,8.5,
,813,0.1,1.5,1.6,-,0.3,0.3,0.1,1.8,1.9,0.1,2.8,2.9,
82,,-,5.8,5.8,-,1.6,1.6,-,7.4,7.4,-,7.4,7.4,
,821,-,-,-,-,-,-,-,-,-,-,-,-,
,822,-,4.2,4.2,-,1.3,1.3,-,5.5,5.5,-,5.5,5.5,
,823,-,-,-,-,-,-,-,0.1,0.1,-,0.1,0.1,
,829,-,1.5,1.5,-,0.3,0.3,-,1.8,1.8,-,1.8,1.8,
84,,47.6,-,47.6,9.6,-,9.6,57.2,-,57.2,57.2,-,57.2,
,841,27.0,-,27.0,5.9,-,5.9,32.8,-,32.8,32.8,-,32.8,
,842,16.4,-,16.4,2.6,-,2.6,19.1,-,19.1,19.1,-,19.1,
,843,4.2,-,4.2,1.1,-,1.1,5.3,-,5.3,5.3,-,5.3,
85,,29.2,7.8,37.0,28.3,2.9,31.1,57.5,10.7,68.1,57.5,10.7,68.2,
,851,0.4,*,*,0.6,*,*,1.0,*,*,1.0,*,*,
,852,9.0,*,*,14.2,*,*,23.3,*,*,23.3,*,*,
